country,year,emissions,kyoto_annexb,kyoto_adopted_year,continent,lifeExp,pop,gdpPercap
Ghana,2004,7350,0,1,NA,NA,NA,NA
Ghana,2005,6990,0,1,NA,NA,NA,NA
Ghana,2006,9360,0,1,NA,NA,NA,NA
Ghana,2007,9830,0,1,Africa,60.022,22873338,1327.60891
Ghana,2008,9140,0,1,NA,NA,NA,NA
Ghana,2009,7710,0,1,NA,NA,NA,NA
Ghana,2010,9960,0,1,NA,NA,NA,NA
Ghana,2011,9830,0,1,NA,NA,NA,NA
Greece,1986,59100,1,0,NA,NA,NA,NA
Greece,1987,63500,1,0,Europe,76.67,9974490,16120.52839
Greece,1988,68000,1,0,NA,NA,NA,NA
Greece,1989,74200,1,0,NA,NA,NA,NA
Greece,1990,74300,1,0,NA,NA,NA,NA
Greece,1991,74100,1,0,NA,NA,NA,NA
Greece,1992,75500,1,0,Europe,77.03,10325429,17541.49634
Greece,1993,75700,1,0,NA,NA,NA,NA
Greece,1994,77900,1,0,NA,NA,NA,NA
Greece,1995,78800,1,0,NA,NA,NA,NA
Greece,1996,80200,1,0,NA,NA,NA,NA
Greece,1997,83700,1,1,Europe,77.869,10502372,18747.69814
Greece,1998,87800,1,1,NA,NA,NA,NA
Greece,1999,86600,1,1,NA,NA,NA,NA
Greece,2000,91600,1,1,NA,NA,NA,NA
Greece,2001,93800,1,1,NA,NA,NA,NA
Greece,2002,93700,1,1,Europe,78.256,10603863,22514.2548
Greece,2003,95700,1,1,NA,NA,NA,NA
Greece,2004,97100,1,1,NA,NA,NA,NA
Greece,2005,98700,1,1,NA,NA,NA,NA
Greece,2006,97300,1,1,NA,NA,NA,NA
Greece,2007,98200,1,1,Europe,79.483,10706290,27538.41188
Greece,2008,96000,1,1,NA,NA,NA,NA
Greece,2009,91900,1,1,NA,NA,NA,NA
Greece,2010,83900,1,1,NA,NA,NA,NA
Greece,2011,79800,1,1,NA,NA,NA,NA
Grenada,1986,66,0,0,NA,NA,NA,NA
Grenada,1987,73.3,0,0,NA,NA,NA,NA
Grenada,1988,95.3,0,0,NA,NA,NA,NA
Grenada,1989,103,0,0,NA,NA,NA,NA
Grenada,1990,106,0,0,NA,NA,NA,NA
Grenada,1991,110,0,0,NA,NA,NA,NA
Grenada,1992,117,0,0,NA,NA,NA,NA
Grenada,1993,121,0,0,NA,NA,NA,NA
Grenada,1994,143,0,0,NA,NA,NA,NA
Grenada,1995,150,0,0,NA,NA,NA,NA
Grenada,1996,154,0,0,NA,NA,NA,NA
Grenada,1997,169,0,1,NA,NA,NA,NA
Grenada,1998,176,0,1,NA,NA,NA,NA
Grenada,1999,194,0,1,NA,NA,NA,NA
Grenada,2000,191,0,1,NA,NA,NA,NA
Grenada,2001,194,0,1,NA,NA,NA,NA
Grenada,2002,205,0,1,NA,NA,NA,NA
Grenada,2003,216,0,1,NA,NA,NA,NA
Grenada,2004,205,0,1,NA,NA,NA,NA
Grenada,2005,216,0,1,NA,NA,NA,NA
Grenada,2006,231,0,1,NA,NA,NA,NA
Grenada,2007,238,0,1,NA,NA,NA,NA
Grenada,2008,253,0,1,NA,NA,NA,NA
Grenada,2009,253,0,1,NA,NA,NA,NA
Grenada,2010,260,0,1,NA,NA,NA,NA
Grenada,2011,253,0,1,NA,NA,NA,NA
Guatemala,1986,3700,0,0,NA,NA,NA,NA
Guatemala,1987,3990,0,0,Americas,60.782,7326406,4246.485974
Guatemala,1988,4130,0,0,NA,NA,NA,NA
Guatemala,1989,4250,0,0,NA,NA,NA,NA
Guatemala,1990,5090,0,0,NA,NA,NA,NA
Guatemala,1991,5050,0,0,NA,NA,NA,NA
Guatemala,1992,6020,0,0,Americas,63.373,8486949,4439.45084
Guatemala,1993,5660,0,0,NA,NA,NA,NA
Guatemala,1994,6840,0,0,NA,NA,NA,NA
Guatemala,1995,7170,0,0,NA,NA,NA,NA
Guatemala,1996,6650,0,0,NA,NA,NA,NA
Guatemala,1997,7600,0,1,Americas,66.322,9803875,4684.313807
Guatemala,1998,8750,0,1,NA,NA,NA,NA
Guatemala,1999,8930,0,1,NA,NA,NA,NA
Guatemala,2000,9920,0,1,NA,NA,NA,NA
Guatemala,2001,10600,0,1,NA,NA,NA,NA
Guatemala,2002,11100,0,1,Americas,68.978,11178650,4858.347495
Guatemala,2003,10800,0,1,NA,NA,NA,NA
Guatemala,2004,11600,0,1,NA,NA,NA,NA
Guatemala,2005,12600,0,1,NA,NA,NA,NA
Guatemala,2006,12600,0,1,NA,NA,NA,NA
Guatemala,2007,12600,0,1,Americas,70.259,12572928,5186.050003
Guatemala,2008,11400,0,1,NA,NA,NA,NA
Guatemala,2009,11900,0,1,NA,NA,NA,NA
Guatemala,2010,11700,0,1,NA,NA,NA,NA
Guatemala,2011,11800,0,1,NA,NA,NA,NA
Guinea,1986,997,0,0,NA,NA,NA,NA
Guinea,1987,994,0,0,Africa,45.552,5650262,805.5724718
Guinea,1988,1030,0,0,NA,NA,NA,NA
Guinea,1989,1050,0,0,NA,NA,NA,NA
Guinea,1990,1000,0,0,NA,NA,NA,NA
Guinea,1991,1030,0,0,NA,NA,NA,NA
Guinea,1992,1060,0,0,Africa,48.576,6990574,794.3484384
Guinea,1993,1090,0,0,NA,NA,NA,NA
Guinea,1994,1250,0,0,NA,NA,NA,NA
Guinea,1995,1290,0,0,NA,NA,NA,NA
Guinea,1996,1360,0,0,NA,NA,NA,NA
Guinea,1997,1420,0,1,Africa,51.455,8048834,869.4497668
Guinea,1998,1500,0,1,NA,NA,NA,NA
Guinea,1999,1580,0,1,NA,NA,NA,NA
Guinea,2000,1640,0,1,NA,NA,NA,NA
Guinea,2001,1720,0,1,NA,NA,NA,NA
Guinea,2002,1800,0,1,Africa,53.676,8807818,945.5835837
Guinea,2003,1880,0,1,NA,NA,NA,NA
Guinea,2004,1940,0,1,NA,NA,NA,NA
Guinea,2005,1830,0,1,NA,NA,NA,NA
Guinea,2006,1890,0,1,NA,NA,NA,NA
Guinea,2007,1970,0,1,Africa,56.007,9947814,942.6542111
Guinea,2008,2190,0,1,NA,NA,NA,NA
Guinea,2009,2260,0,1,NA,NA,NA,NA
Guinea,2010,2600,0,1,NA,NA,NA,NA
Guinea,2011,2780,0,1,NA,NA,NA,NA
Guinea-Bissau,1986,183,0,0,NA,NA,NA,NA
Guinea-Bissau,1987,194,0,0,Africa,41.245,927524,736.4153921
Guinea-Bissau,1988,216,0,0,NA,NA,NA,NA
Guinea-Bissau,1989,231,0,0,NA,NA,NA,NA
Guinea-Bissau,1990,172,0,0,NA,NA,NA,NA
Guinea-Bissau,1991,176,0,0,NA,NA,NA,NA
Guinea-Bissau,1992,180,0,0,Africa,43.266,1050938,745.5398706
Guinea-Bissau,1993,183,0,0,NA,NA,NA,NA
Guinea-Bissau,1994,183,0,0,NA,NA,NA,NA
Guinea-Bissau,1995,183,0,0,NA,NA,NA,NA
Guinea-Bissau,1996,183,0,0,NA,NA,NA,NA
Guinea-Bissau,1997,202,0,1,Africa,44.873,1193708,796.6644681
Guinea-Bissau,1998,172,0,1,NA,NA,NA,NA
Guinea-Bissau,1999,194,0,1,NA,NA,NA,NA
Guinea-Bissau,2000,147,0,1,NA,NA,NA,NA
Guinea-Bissau,2001,150,0,1,NA,NA,NA,NA
Guinea-Bissau,2002,154,0,1,Africa,45.504,1332459,575.7047176
Guinea-Bissau,2003,194,0,1,NA,NA,NA,NA
Guinea-Bissau,2004,202,0,1,NA,NA,NA,NA
Guinea-Bissau,2005,213,0,1,NA,NA,NA,NA
Guinea-Bissau,2006,216,0,1,NA,NA,NA,NA
Guinea-Bissau,2007,231,0,1,Africa,46.388,1472041,579.231743
Guinea-Bissau,2008,227,0,1,NA,NA,NA,NA
Guinea-Bissau,2009,235,0,1,NA,NA,NA,NA
Guinea-Bissau,2010,238,0,1,NA,NA,NA,NA
Guinea-Bissau,2011,246,0,1,NA,NA,NA,NA
Guyana,1986,1050,0,0,NA,NA,NA,NA
Guyana,1987,1310,0,0,NA,NA,NA,NA
Guyana,1988,1400,0,0,NA,NA,NA,NA
Guyana,1989,1180,0,0,NA,NA,NA,NA
Guyana,1990,1130,0,0,NA,NA,NA,NA
Guyana,1991,1110,0,0,NA,NA,NA,NA
Guyana,1992,1050,0,0,NA,NA,NA,NA
Guyana,1993,1050,0,0,NA,NA,NA,NA
Guyana,1994,1390,0,0,NA,NA,NA,NA
Guyana,1995,1460,0,0,NA,NA,NA,NA
Guyana,1996,1520,0,0,NA,NA,NA,NA
Guyana,1997,1590,0,1,NA,NA,NA,NA
Guyana,1998,1660,0,1,NA,NA,NA,NA
Guyana,1999,1680,0,1,NA,NA,NA,NA
Guyana,2000,1610,0,1,NA,NA,NA,NA
Guyana,2001,1600,0,1,NA,NA,NA,NA
Guyana,2002,1580,0,1,NA,NA,NA,NA
Guyana,2003,1570,0,1,NA,NA,NA,NA
Guyana,2004,1630,0,1,NA,NA,NA,NA
Guyana,2005,1440,0,1,NA,NA,NA,NA
Guyana,2006,1290,0,1,NA,NA,NA,NA
Guyana,2007,1560,0,1,NA,NA,NA,NA
Guyana,2008,1560,0,1,NA,NA,NA,NA
Guyana,2009,1570,0,1,NA,NA,NA,NA
Guyana,2010,1720,0,1,NA,NA,NA,NA
Guyana,2011,1780,0,1,NA,NA,NA,NA
Haiti,1986,843,0,0,NA,NA,NA,NA
Haiti,1987,913,0,0,Americas,53.636,5756203,1823.015995
Haiti,1988,1020,0,0,NA,NA,NA,NA
Haiti,1989,1040,0,0,NA,NA,NA,NA
Haiti,1990,994,0,0,NA,NA,NA,NA
Haiti,1991,997,0,0,NA,NA,NA,NA
Haiti,1992,909,0,0,Americas,55.089,6326682,1456.309517
Haiti,1993,664,0,0,NA,NA,NA,NA
Haiti,1994,301,0,0,NA,NA,NA,NA
Haiti,1995,902,0,0,NA,NA,NA,NA
Haiti,1996,1030,0,0,NA,NA,NA,NA
Haiti,1997,1370,0,1,Americas,56.671,6913545,1341.726931
Haiti,1998,1230,0,1,NA,NA,NA,NA
Haiti,1999,1330,0,1,NA,NA,NA,NA
Haiti,2000,1370,0,1,NA,NA,NA,NA
Haiti,2001,1570,0,1,NA,NA,NA,NA
Haiti,2002,1830,0,1,Americas,58.137,7607651,1270.364932
Haiti,2003,1730,0,1,NA,NA,NA,NA
Haiti,2004,1990,0,1,NA,NA,NA,NA
Haiti,2005,2080,0,1,NA,NA,NA,NA
Haiti,2006,2110,0,1,NA,NA,NA,NA
Haiti,2007,2390,0,1,Americas,60.916,8502814,1201.637154
Haiti,2008,2400,0,1,NA,NA,NA,NA
Haiti,2009,2270,0,1,NA,NA,NA,NA
Haiti,2010,2130,0,1,NA,NA,NA,NA
Haiti,2011,2220,0,1,NA,NA,NA,NA
Honduras,1986,1850,0,0,NA,NA,NA,NA
Honduras,1987,2170,0,0,Americas,64.492,4372203,3023.096699
Honduras,1988,2500,0,0,NA,NA,NA,NA
Honduras,1989,2730,0,0,NA,NA,NA,NA
Honduras,1990,2590,0,0,NA,NA,NA,NA
Honduras,1991,2700,0,0,NA,NA,NA,NA
Honduras,1992,3080,0,0,Americas,66.399,5077347,3081.694603
Honduras,1993,2850,0,0,NA,NA,NA,NA
Honduras,1994,3340,0,0,NA,NA,NA,NA
Honduras,1995,3880,0,0,NA,NA,NA,NA
Honduras,1996,3960,0,0,NA,NA,NA,NA
Honduras,1997,4160,0,1,Americas,67.659,5867957,3160.454906
Honduras,1998,4650,0,1,NA,NA,NA,NA
Honduras,1999,4740,0,1,NA,NA,NA,NA
Honduras,2000,5030,0,1,NA,NA,NA,NA
Honduras,2001,5710,0,1,NA,NA,NA,NA
Honduras,2002,6090,0,1,Americas,68.565,6677328,3099.72866
Honduras,2003,6770,0,1,NA,NA,NA,NA
Honduras,2004,7370,0,1,NA,NA,NA,NA
Honduras,2005,7550,0,1,NA,NA,NA,NA
Honduras,2006,7010,0,1,NA,NA,NA,NA
Honduras,2007,8780,0,1,Americas,70.198,7483763,3548.330846
Honduras,2008,8670,0,1,NA,NA,NA,NA
Honduras,2009,7870,0,1,NA,NA,NA,NA
Honduras,2010,7980,0,1,NA,NA,NA,NA
Honduras,2011,8950,0,1,NA,NA,NA,NA
Hungary,1986,83500,1,0,NA,NA,NA,NA
Hungary,1987,84400,1,0,Europe,69.58,10612740,12986.47998
Hungary,1988,78300,1,0,NA,NA,NA,NA
Hungary,1989,76100,1,0,NA,NA,NA,NA
Hungary,1990,69600,1,0,NA,NA,NA,NA
Hungary,1991,66600,1,0,NA,NA,NA,NA
Hungary,1992,60400,1,0,Europe,69.17,10348684,10535.62855
Hungary,1993,61900,1,0,NA,NA,NA,NA
Hungary,1994,58900,1,0,NA,NA,NA,NA
Hungary,1995,60400,1,0,NA,NA,NA,NA
Hungary,1996,62100,1,0,NA,NA,NA,NA
Hungary,1997,60900,1,1,Europe,71.04,10244684,11712.7768
Hungary,1998,59200,1,1,NA,NA,NA,NA
Hungary,1999,58800,1,1,NA,NA,NA,NA
Hungary,2000,55800,1,1,NA,NA,NA,NA
Hungary,2001,57000,1,1,NA,NA,NA,NA
Hungary,2002,56100,1,1,Europe,72.59,10083313,14843.93556
Hungary,2003,59100,1,1,NA,NA,NA,NA
Hungary,2004,57500,1,1,NA,NA,NA,NA
Hungary,2005,58000,1,1,NA,NA,NA,NA
Hungary,2006,57400,1,1,NA,NA,NA,NA
Hungary,2007,56000,1,1,Europe,73.338,9956108,18008.94444
Hungary,2008,54800,1,1,NA,NA,NA,NA
Hungary,2009,48500,1,1,NA,NA,NA,NA
Hungary,2010,50200,1,1,NA,NA,NA,NA
Hungary,2011,47800,1,1,NA,NA,NA,NA
Iceland,1986,1790,1,0,NA,NA,NA,NA
Iceland,1987,1850,1,0,Europe,77.23,244676,26923.20628
Iceland,1988,1850,1,0,NA,NA,NA,NA
Iceland,1989,1900,1,0,NA,NA,NA,NA
Iceland,1990,2000,1,0,NA,NA,NA,NA
Iceland,1991,1770,1,0,NA,NA,NA,NA
Iceland,1992,1820,1,0,Europe,78.77,259012,25144.39201
Iceland,1993,1980,1,0,NA,NA,NA,NA
Iceland,1994,2010,1,0,NA,NA,NA,NA
Iceland,1995,1950,1,0,NA,NA,NA,NA
Iceland,1996,2210,1,0,NA,NA,NA,NA
Iceland,1997,2100,1,1,Europe,78.95,271192,28061.09966
Iceland,1998,2100,1,1,NA,NA,NA,NA
Iceland,1999,2070,1,1,NA,NA,NA,NA
Iceland,2000,2160,1,1,NA,NA,NA,NA
Iceland,2001,2100,1,1,NA,NA,NA,NA
Iceland,2002,2170,1,1,Europe,80.5,288030,31163.20196
Iceland,2003,2170,1,1,NA,NA,NA,NA
Iceland,2004,2240,1,1,NA,NA,NA,NA
Iceland,2005,2230,1,1,NA,NA,NA,NA
Iceland,2006,2300,1,1,NA,NA,NA,NA
Iceland,2007,2310,1,1,Europe,81.757,301931,36180.78919
Iceland,2008,2120,1,1,NA,NA,NA,NA
Iceland,2009,2050,1,1,NA,NA,NA,NA
Iceland,2010,1960,1,1,NA,NA,NA,NA
Iceland,2011,1880,1,1,NA,NA,NA,NA
India,1986,458000,0,0,NA,NA,NA,NA
India,1987,488000,0,0,Asia,58.553,788000000,976.5126756
India,1988,528000,0,0,NA,NA,NA,NA
India,1989,579000,0,0,NA,NA,NA,NA
India,1990,619000,0,0,NA,NA,NA,NA
India,1991,658000,0,0,NA,NA,NA,NA
India,1992,699000,0,0,Asia,60.223,872000000,1164.406809
India,1993,724000,0,0,NA,NA,NA,NA
India,1994,765000,0,0,NA,NA,NA,NA
India,1995,812000,0,0,NA,NA,NA,NA
India,1996,882000,0,0,NA,NA,NA,NA
India,1997,918000,0,1,Asia,61.765,959000000,1458.817442
India,1998,936000,0,1,NA,NA,NA,NA
India,1999,996000,0,1,NA,NA,NA,NA
India,2000,1030000,0,1,NA,NA,NA,NA
India,2001,1040000,0,1,NA,NA,NA,NA
India,2002,1050000,0,1,Asia,62.879,1034172547,1746.769454
India,2003,1100000,0,1,NA,NA,NA,NA
India,2004,1150000,0,1,NA,NA,NA,NA
India,2005,1220000,0,1,NA,NA,NA,NA
India,2006,1300000,0,1,NA,NA,NA,NA
India,2007,1410000,0,1,Asia,64.698,1110396331,2452.210407
India,2008,1570000,0,1,NA,NA,NA,NA
India,2009,1740000,0,1,NA,NA,NA,NA
India,2010,1720000,0,1,NA,NA,NA,NA
India,2011,1840000,0,1,NA,NA,NA,NA
Indonesia,1986,122000,0,0,NA,NA,NA,NA
Indonesia,1987,123000,0,0,Asia,60.137,169276000,1748.356961
Indonesia,1988,132000,0,0,NA,NA,NA,NA
Indonesia,1989,131000,0,0,NA,NA,NA,NA
Indonesia,1990,150000,0,0,NA,NA,NA,NA
Indonesia,1991,180000,0,0,NA,NA,NA,NA
Indonesia,1992,203000,0,0,Asia,62.681,184816000,2383.140898
Indonesia,1993,219000,0,0,NA,NA,NA,NA
Indonesia,1994,221000,0,0,NA,NA,NA,NA
Indonesia,1995,225000,0,0,NA,NA,NA,NA
Indonesia,1996,253000,0,0,NA,NA,NA,NA
Indonesia,1997,279000,0,1,Asia,66.041,199278000,3119.335603
Indonesia,1998,214000,0,1,NA,NA,NA,NA
Indonesia,1999,242000,0,1,NA,NA,NA,NA
Indonesia,2000,263000,0,1,NA,NA,NA,NA
Indonesia,2001,295000,0,1,NA,NA,NA,NA
Indonesia,2002,307000,0,1,Asia,68.588,211060000,2873.91287
Indonesia,2003,317000,0,1,NA,NA,NA,NA
Indonesia,2004,338000,0,1,NA,NA,NA,NA
Indonesia,2005,342000,0,1,NA,NA,NA,NA
Indonesia,2006,345000,0,1,NA,NA,NA,NA
Indonesia,2007,376000,0,1,Asia,70.65,223547000,3540.651564
Indonesia,2008,417000,0,1,NA,NA,NA,NA
Indonesia,2009,446000,0,1,NA,NA,NA,NA
Indonesia,2010,429000,0,1,NA,NA,NA,NA
Indonesia,2011,604000,0,1,NA,NA,NA,NA
Iran,1986,148000,0,0,NA,NA,NA,NA
Iran,1987,160000,0,0,Asia,63.04,51889696,6642.881371
Iran,1988,176000,0,0,NA,NA,NA,NA
Iran,1989,191000,0,0,NA,NA,NA,NA
Iran,1990,210000,0,0,NA,NA,NA,NA
Iran,1991,227000,0,0,NA,NA,NA,NA
Iran,1992,228000,0,0,Asia,65.742,60397973,7235.653188
Iran,1993,237000,0,0,NA,NA,NA,NA
Iran,1994,265000,0,0,NA,NA,NA,NA
Iran,1995,273000,0,0,NA,NA,NA,NA
Iran,1996,276000,0,0,NA,NA,NA,NA
Iran,1997,269000,0,1,Asia,68.042,63327987,8263.590301
Iran,1998,309000,0,1,NA,NA,NA,NA
Iran,1999,382000,0,1,NA,NA,NA,NA
Iran,2000,372000,0,1,NA,NA,NA,NA
Iran,2001,398000,0,1,NA,NA,NA,NA
Iran,2002,402000,0,1,Asia,69.451,66907826,9240.761975
Iran,2003,418000,0,1,NA,NA,NA,NA
Iran,2004,447000,0,1,NA,NA,NA,NA
Iran,2005,469000,0,1,NA,NA,NA,NA
Iran,2006,509000,0,1,NA,NA,NA,NA
Iran,2007,519000,0,1,Asia,70.964,69453570,11605.71449
Iran,2008,542000,0,1,NA,NA,NA,NA
Iran,2009,554000,0,1,NA,NA,NA,NA
Iran,2010,573000,0,1,NA,NA,NA,NA
Iran,2011,589000,0,1,NA,NA,NA,NA
Iraq,1986,47800,0,0,NA,NA,NA,NA
Iraq,1987,52900,0,0,Asia,65.044,16543189,11643.57268
Iraq,1988,67900,0,0,NA,NA,NA,NA
Iraq,1989,73300,0,0,NA,NA,NA,NA
Iraq,1990,47700,0,0,NA,NA,NA,NA
Iraq,1991,45600,0,0,NA,NA,NA,NA
Iraq,1992,59100,0,0,Asia,59.461,17861905,3745.640687
Iraq,1993,63400,0,0,NA,NA,NA,NA
Iraq,1994,71300,0,0,NA,NA,NA,NA
Iraq,1995,74300,0,0,NA,NA,NA,NA
Iraq,1996,69500,0,0,NA,NA,NA,NA
Iraq,1997,68300,0,1,Asia,58.811,20775703,3076.239795
Iraq,1998,72400,0,1,NA,NA,NA,NA
Iraq,1999,72300,0,1,NA,NA,NA,NA
Iraq,2000,72400,0,1,NA,NA,NA,NA
Iraq,2001,85300,0,1,NA,NA,NA,NA
Iraq,2002,87300,0,1,Asia,57.046,24001816,4390.717312
Iraq,2003,91100,0,1,NA,NA,NA,NA
Iraq,2004,114000,0,1,NA,NA,NA,NA
Iraq,2005,114000,0,1,NA,NA,NA,NA
Iraq,2006,98800,0,1,NA,NA,NA,NA
Iraq,2007,62200,0,1,Asia,59.545,27499638,4471.061906
Iraq,2008,93100,0,1,NA,NA,NA,NA
Iraq,2009,105000,0,1,NA,NA,NA,NA
Iraq,2010,112000,0,1,NA,NA,NA,NA
Iraq,2011,134000,0,1,NA,NA,NA,NA
Ireland,1986,28500,1,0,NA,NA,NA,NA
Ireland,1987,30200,1,0,Europe,74.36,3539900,13872.86652
Ireland,1988,29800,1,0,NA,NA,NA,NA
Ireland,1989,30000,1,0,NA,NA,NA,NA
Ireland,1990,31200,1,0,NA,NA,NA,NA
Ireland,1991,31400,1,0,NA,NA,NA,NA
Ireland,1992,31000,1,0,Europe,75.467,3557761,17558.81555
Ireland,1993,31300,1,0,NA,NA,NA,NA
Ireland,1994,32700,1,0,NA,NA,NA,NA
Ireland,1995,33000,1,0,NA,NA,NA,NA
Ireland,1996,34900,1,0,NA,NA,NA,NA
Ireland,1997,36400,1,1,Europe,76.122,3667233,24521.94713
Ireland,1998,38600,1,1,NA,NA,NA,NA
Ireland,1999,40200,1,1,NA,NA,NA,NA
Ireland,2000,41200,1,1,NA,NA,NA,NA
Ireland,2001,44000,1,1,NA,NA,NA,NA
Ireland,2002,43400,1,1,Europe,77.783,3879155,34077.04939
Ireland,2003,42700,1,1,NA,NA,NA,NA
Ireland,2004,43800,1,1,NA,NA,NA,NA
Ireland,2005,43500,1,1,NA,NA,NA,NA
Ireland,2006,43200,1,1,NA,NA,NA,NA
Ireland,2007,44600,1,1,Europe,78.885,4109086,40675.99635
Ireland,2008,43000,1,1,NA,NA,NA,NA
Ireland,2009,40300,1,1,NA,NA,NA,NA
Ireland,2010,40100,1,1,NA,NA,NA,NA
Ireland,2011,35600,1,1,NA,NA,NA,NA
Israel,1986,26600,0,0,NA,NA,NA,NA
Israel,1987,27400,0,0,Asia,75.6,4203148,17122.47986
Israel,1988,30100,0,0,NA,NA,NA,NA
Israel,1989,31800,0,0,NA,NA,NA,NA
Israel,1990,36300,0,0,NA,NA,NA,NA
Israel,1991,36800,0,0,NA,NA,NA,NA
Israel,1992,42800,0,0,Asia,76.93,4936550,18051.52254
Israel,1993,45100,0,0,NA,NA,NA,NA
Israel,1994,48400,0,0,NA,NA,NA,NA
Israel,1995,51100,0,0,NA,NA,NA,NA
Israel,1996,53100,0,0,NA,NA,NA,NA
Israel,1997,55900,0,1,Asia,78.269,5531387,20896.60924
Israel,1998,57100,0,1,NA,NA,NA,NA
Israel,1999,55700,0,1,NA,NA,NA,NA
Israel,2000,60300,0,1,NA,NA,NA,NA
Israel,2001,63600,0,1,NA,NA,NA,NA
Israel,2002,59800,0,1,Asia,79.696,6029529,21905.59514
Israel,2003,62900,0,1,NA,NA,NA,NA
Israel,2004,59000,0,1,NA,NA,NA,NA
Israel,2005,57000,0,1,NA,NA,NA,NA
Israel,2006,62500,0,1,NA,NA,NA,NA
Israel,2007,63100,0,1,Asia,80.745,6426679,25523.2771
Israel,2008,68300,0,1,NA,NA,NA,NA
Israel,2009,64500,0,1,NA,NA,NA,NA
Israel,2010,68900,0,1,NA,NA,NA,NA
Israel,2011,69100,0,1,NA,NA,NA,NA
Italy,1986,366000,1,0,NA,NA,NA,NA
Italy,1987,384000,1,0,Europe,76.42,56729703,19207.23482
Italy,1988,390000,1,0,NA,NA,NA,NA
Italy,1989,409000,1,0,NA,NA,NA,NA
Italy,1990,418000,1,0,NA,NA,NA,NA
Italy,1991,424000,1,0,NA,NA,NA,NA
Italy,1992,421000,1,0,Europe,77.44,56840847,22013.64486
Italy,1993,412000,1,0,NA,NA,NA,NA
Italy,1994,407000,1,0,NA,NA,NA,NA
Italy,1995,430000,1,0,NA,NA,NA,NA
Italy,1996,426000,1,0,NA,NA,NA,NA
Italy,1997,430000,1,1,Europe,78.82,57479469,24675.02446
Italy,1998,440000,1,1,NA,NA,NA,NA
Italy,1999,442000,1,1,NA,NA,NA,NA
Italy,2000,451000,1,1,NA,NA,NA,NA
Italy,2001,450000,1,1,NA,NA,NA,NA
Italy,2002,453000,1,1,Europe,80.24,57926999,27968.09817
Italy,2003,468000,1,1,NA,NA,NA,NA
Italy,2004,474000,1,1,NA,NA,NA,NA
Italy,2005,473000,1,1,NA,NA,NA,NA
Italy,2006,469000,1,1,NA,NA,NA,NA
Italy,2007,463000,1,1,Europe,80.546,58147733,28569.7197
Italy,2008,447000,1,1,NA,NA,NA,NA
Italy,2009,402000,1,1,NA,NA,NA,NA
Italy,2010,405000,1,1,NA,NA,NA,NA
Italy,2011,398000,1,1,NA,NA,NA,NA
Jamaica,1986,4550,0,0,NA,NA,NA,NA
Jamaica,1987,5380,0,0,Americas,71.77,2326606,6351.237495
Jamaica,1988,4530,0,0,NA,NA,NA,NA
Jamaica,1989,6730,0,0,NA,NA,NA,NA
Jamaica,1990,7530,0,0,NA,NA,NA,NA
Jamaica,1991,7760,0,0,NA,NA,NA,NA
Jamaica,1992,7720,0,0,Americas,71.766,2378618,7404.923685
Jamaica,1993,8010,0,0,NA,NA,NA,NA
Jamaica,1994,8200,0,0,NA,NA,NA,NA
Jamaica,1995,9180,0,0,NA,NA,NA,NA
Jamaica,1996,9700,0,0,NA,NA,NA,NA
Jamaica,1997,10100,0,1,Americas,72.262,2531311,7121.924704
Jamaica,1998,9720,0,1,NA,NA,NA,NA
Jamaica,1999,9980,0,1,NA,NA,NA,NA
Jamaica,2000,10300,0,1,NA,NA,NA,NA
Jamaica,2001,10600,0,1,NA,NA,NA,NA
Jamaica,2002,10200,0,1,Americas,72.047,2664659,6994.774861
Jamaica,2003,10700,0,1,NA,NA,NA,NA
Jamaica,2004,10700,0,1,NA,NA,NA,NA
Jamaica,2005,10500,0,1,NA,NA,NA,NA
Jamaica,2006,11500,0,1,NA,NA,NA,NA
Jamaica,2007,9650,0,1,Americas,72.567,2780132,7320.880262
Jamaica,2008,10200,0,1,NA,NA,NA,NA
Jamaica,2009,7740,0,1,NA,NA,NA,NA
Jamaica,2010,7300,0,1,NA,NA,NA,NA
Jamaica,2011,7860,0,1,NA,NA,NA,NA
Japan,1986,915000,1,0,NA,NA,NA,NA
Japan,1987,906000,1,0,Asia,78.67,122091325,22375.94189
Japan,1988,989000,1,0,NA,NA,NA,NA
Japan,1989,1030000,1,0,NA,NA,NA,NA
Japan,1990,1100000,1,0,NA,NA,NA,NA
Japan,1991,1100000,1,0,NA,NA,NA,NA
Japan,1992,1120000,1,0,Asia,79.36,124329269,26824.89511
Japan,1993,1110000,1,0,NA,NA,NA,NA
Japan,1994,1170000,1,0,NA,NA,NA,NA
Japan,1995,1180000,1,0,NA,NA,NA,NA
Japan,1996,1200000,1,0,NA,NA,NA,NA
Japan,1997,1200000,1,1,Asia,80.69,125956499,28816.58499
Japan,1998,1160000,1,1,NA,NA,NA,NA
Japan,1999,1200000,1,1,NA,NA,NA,NA
Japan,2000,1220000,1,1,NA,NA,NA,NA
Japan,2001,1200000,1,1,NA,NA,NA,NA
Japan,2002,1220000,1,1,Asia,82,127065841,28604.5919
Japan,2003,1240000,1,1,NA,NA,NA,NA
Japan,2004,1270000,1,1,NA,NA,NA,NA
Japan,2005,1240000,1,1,NA,NA,NA,NA
Japan,2006,1230000,1,1,NA,NA,NA,NA
Japan,2007,1250000,1,1,Asia,82.603,127467972,31656.06806
